27/1/2021, 10:22:21, 43.220928, -2.018557, 8, 138, 347, 21.17, 1017.34, -102.25, 520, 18, 56.60, 21.60, 1028, 0
27/1/2021, 10:22:40, 43.221016, -2.018603, 9, 137, 363, 21.18, 1017.34, -102.26, 493, 14, 56.30, 21.60, 988, 0
27/1/2021, 10:22:59, 43.221119, -2.018653, 9, 96, 373, 21.19, 1017.36, -102.39, 501, 15, 56.70, 21.60, 1014, 0
27/1/2021, 10:23:18, 43.221153, -2.018622, 9, 117, 388, 21.21, 1017.39, -102.67, 501, 15, 56.80, 21.60, 1014, 0
27/1/2021, 10:23:37, 43.221199, -2.018611, 8, 140, 402, 21.20, 1017.41, -102.78, 537, 20, 56.80, 21.60, 981, 0
27/1/2021, 10:23:56, 43.221207, -2.018563, 8, 117, 416, 21.21, 1017.39, -102.67, 525, 19, 56.30, 21.60, 966, 0
27/1/2021, 10:24:15, 43.221245, -2.018567, 9, 111, 423, 21.19, 1017.39, -102.63, 486, 13, 56.30, 21.60, 966, 0
27/1/2021, 10:24:34, 43.221256, -2.018562, 8, 129, 440, 21.20, 1017.42, -102.93, 475, 11, 56.80, 21.60, 973, 0
27/1/2021, 10:24:53, 43.221233, -2.018565, 9, 129, 449, 21.20, 1017.34, -102.21, 497, 14, 56.70, 21.60, 1006, 0
27/1/2021, 10:25:12, 43.221233, -2.018585, 9, 96, 466, 21.21, 1017.34, -102.23, 508, 16, 56.40, 21.60, 973, 0
27/1/2021, 10:25:31, 43.221157, -2.018576, 8, 133, 483, 21.22, 1017.51, -103.62, 518, 17, 56.50, 21.60, 959, 0
27/1/2021, 10:25:50, 43.221188, -2.018757, 8, 168, 492, 21.12, 1017.35, -102.34, 451, 7, 56.50, 21.70, 894, 0
27/1/2021, 10:26:9, 43.221188, -2.018762, 6, 164, 509, 21.12, 1017.42, -102.86, 464, 9, 56.70, 21.60, 814, 0
27/1/2021, 10:26:28, 43.221203, -2.018760, 8, 130, 522, 21.08, 1017.36, -102.44, 418, 2, 56.80, 21.60, 799, 0
27/1/2021, 10:26:47, 43.221111, -2.018606, 8, 99, 533, 21.08, 1017.40, -102.73, 470, 10, 56.90, 21.60, 783, 0
27/1/2021, 10:27:6, 43.221058, -2.018548, 7, 121, 547, 21.04, 1017.43, -103.01, 432, 4, 56.80, 21.60, 799, 0
27/1/2021, 10:27:25, 43.221119, -2.018665, 9, 96, 558, 21.04, 1017.42, -102.93, 456, 8, 56.70, 21.60, 832, 0
